database,database_version,release_date,retrieval_timestamp,file_name,source_url,local_path,file_size_bytes,md5,download_status,license,source_note
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,README,http://sideeffects.embl.de/media/download/README,results/A17A_sider_4.1_raw/README,3304,58473455804d7d128b233cb18a42c86d,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,drug_names.tsv,http://sideeffects.embl.de/media/download/drug_names.tsv,results/A17A_sider_4.1_raw/drug_names.tsv,34759,ffec201670bf8599a7a22b2dd811fc89,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,drug_atc.tsv,http://sideeffects.embl.de/media/download/drug_atc.tsv,results/A17A_sider_4.1_raw/drug_atc.tsv,32760,9b1151d70bce3b5850dda0c9dda66dcd,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,meddra_all_se.tsv.gz,http://sideeffects.embl.de/media/download/meddra_all_se.tsv.gz,results/A17A_sider_4.1_raw/meddra_all_se.tsv.gz,2381171,e05270a185a67b059466e26549da425e,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,meddra_freq.tsv.gz,http://sideeffects.embl.de/media/download/meddra_freq.tsv.gz,results/A17A_sider_4.1_raw/meddra_freq.tsv.gz,2058445,f96490165d34b8182c3fcffe72c56351,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,meddra_all_indications.tsv.gz,http://sideeffects.embl.de/media/download/meddra_all_indications.tsv.gz,results/A17A_sider_4.1_raw/meddra_all_indications.tsv.gz,344689,a60d5dfe73f85d18e8d8de9b1e9a434e,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
SIDER,4.1,2015-10-21,2026-08-19T11:02:24+0100,meddra.tsv.gz,http://sideeffects.embl.de/media/download/meddra.tsv.gz,results/A17A_sider_4.1_raw/meddra.tsv.gz,1084933,680dae13860591a1224b0136734c139d,existing_valid_file,See official SIDER 4.1 download page; MedDRA-derived side-effect files CC BY-SA 4.0,Official SIDER 4.1 download snapshot; database is historical and was released in 2015
